name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
smederevo,2021-12-20,5.3,1,3.4,1.9,-3.5,-0.5,-0.6,75.6,0.25,100,16.67,rain,,0,46.4,22.6,292.4,1017.2,64.9,15.2,74.9,6.5,3,,2021-12-20T07:09:48,2021-12-20T15:58:08,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-21,1.6,-3.3,-0.2,-0.9,-6.1,-3.2,-3.9,76.8,0.06,100,12.5,"rain,snow",,0,,21.1,260.1,1025.4,50.8,14.1,66.3,5.6,3,,2021-12-21T07:10:20,2021-12-21T15:58:37,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-22,2.2,-4.3,-1.8,0.7,-7.1,-3.1,-4.6,82,0,0,0,,,0,12.2,8.7,174.5,1029.1,22,10.6,68.3,5.9,3,,2021-12-22T07:10:49,2021-12-22T15:59:08,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-23,2.4,-6.1,-1.3,-0.5,-9.4,-4.5,-5.3,75.3,0,0,0,,,0,32.9,16.1,104.3,1024.9,20.4,11.7,82,7.3,4,,2021-12-23T07:11:17,2021-12-23T15:59:41,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-24,14,2.4,7.9,14,-0.9,6.6,0.8,61.3,0,0,0,,,0,43.2,17.7,195.8,1012.5,37.1,16,80.6,6.9,4,,2021-12-24T07:11:41,2021-12-24T16:00:17,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-25,11.7,8.7,9.9,11.7,7.1,8.9,6.9,82.1,3.95,100,33.33,rain,,0.7,,13.4,134.5,1009.8,59.2,13.7,28.7,2.4,1,,2021-12-25T07:12:04,2021-12-25T16:00:55,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-26,9.3,1.6,5.5,7.8,-1.2,3.4,4.8,95.5,12.42,100,29.17,rain,,0.5,14.4,15.7,239.9,1010.4,73.1,9,39.7,3.5,2,,2021-12-26T07:12:23,2021-12-26T16:01:35,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-27,2.6,0.9,1.8,1.9,-2.3,-0.6,1,94.5,17.2,100,29.17,"rain,snow",,0.7,39.6,14.8,195.4,1011.7,88,8.1,14.5,1.3,1,,2021-12-27T07:12:41,2021-12-27T16:02:18,0.78,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-28,4,0.2,2.1,3.3,-3.2,0.5,1.5,95.8,0.24,100,4.17,"rain,snow",,0,7.2,11,107.6,1011.3,66.3,5.5,53,4.5,2,,2021-12-28T07:12:55,2021-12-28T16:03:02,0.83,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-29,5.4,2.8,4.2,5.4,0.3,2.9,3.4,94.5,2.36,100,12.5,rain,,0,,12.6,174.8,1010.3,77.5,6.7,13.9,1.2,1,,2021-12-29T07:13:08,2021-12-29T16:03:49,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-30,5.7,3.6,4.4,5,1.2,3.4,3.9,96.4,0.98,100,8.33,rain,,0,5,10.5,267.1,1021,74.2,5.9,30.9,2.7,1,,2021-12-30T07:13:17,2021-12-30T16:04:38,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"13272099999,15338099999,LYBE,13272599999,13278099999,13279099999,13180099999,13274099999,15388099999,LYBT,13285099999"
smederevo,2021-12-31,11.4,3.4,6.4,11.4,2.6,5.8,4.9,90.5,0.04,100,12.5,rain,,0,7.2,8.5,139.5,1024.3,41.2,9,70.5,6.1,4,,2021-12-31T07:13:24,2021-12-31T16:05:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"13272099999,15338099999,LYBE,13272599999,13279099999,13180099999,13183099999,13274099999,15388099999,LYVR,LYBT,13285099999"
